Date,Markowitz MVO,Random Forest,Equal Weight
2016-04-19,0.001669,0.014986,0.008752
2016-04-20,0.005679,0.013869,-0.001961
2016-04-21,-0.003007,-0.005052,-0.008187
2016-04-22,-0.015712,0.005175,-0.000600
2016-04-25,0.001327,-0.004104,-0.000773
2016-04-26,-0.003506,0.001959,-0.000961
2016-04-27,-0.009150,0.004372,0.000124
2016-04-28,-0.018466,-0.007829,-0.010850
2016-04-29,-0.007756,-0.001693,-0.003289
2016-05-02,0.006114,0.009572,0.007043
2016-05-03,-0.001645,-0.003515,-0.008125
2016-05-04,-0.011197,-0.006486,-0.007376
2016-05-05,0.003941,0.000704,-0.000730
2016-05-06,0.001891,0.005982,0.004381
2016-05-09,0.000899,-0.000448,-0.003212
2016-05-10,0.012368,0.012737,0.013089
2016-05-11,-0.007660,-0.003755,-0.006669
2016-05-12,-0.007281,-0.005669,-0.001102
2016-05-13,0.031085,0.031477,0.000254
2016-05-16,0.018677,0.022045,0.012047
2016-05-17,-0.004509,-0.008318,-0.006439
2016-05-18,0.007248,0.007873,0.003312
2016-05-19,-0.002281,-0.002264,-0.006856
2016-05-20,0.010004,0.008898,0.003660
2016-05-23,-0.001226,0.000397,-0.000583
2016-05-24,0.016214,0.020368,0.012757
2016-05-25,0.004055,0.006536,0.007989
2016-05-26,0.000803,0.003040,-0.001938
2016-05-27,0.003951,0.004589,0.004113
2016-05-31,0.002252,0.005570,-0.000215
2016-06-01,0.000407,0.000714,0.001220
2016-06-02,0.007305,0.006817,0.002869
2016-06-03,-0.001607,0.000902,-0.000582
2016-06-06,0.005011,0.003143,0.006526
2016-06-07,-0.001415,0.006771,0.001951
2016-06-08,0.005841,0.003369,0.004761
2016-06-09,0.010666,0.010043,0.003464
2016-06-10,-0.010254,-0.000499,-0.005762
2016-06-13,-0.003546,-0.000548,-0.006728
2016-06-14,0.000820,0.001041,-0.002779
2016-06-15,0.000489,-0.000501,-0.000374
2016-06-16,0.005475,0.005655,0.005894
2016-06-17,-0.011979,-0.005040,-0.005270
2016-06-20,0.008505,0.006296,0.004929
2016-06-21,-0.000575,-0.001401,0.003231
2016-06-22,-0.001259,0.001859,-0.001307
2016-06-23,0.012921,0.013704,0.013386
2016-06-24,-0.030064,-0.027148,-0.038135
2016-06-27,-0.005148,-0.006620,-0.013769
2016-06-28,0.014733,0.011680,0.016919
2016-06-29,0.012064,0.012747,0.015549
2016-06-30,0.010673,0.012171,0.013208
2016-07-01,-0.001976,-0.003013,0.000099
2016-07-05,0.006016,-0.003111,-0.004253
2016-07-06,0.004704,0.004582,0.004743
2016-07-07,0.003188,0.005645,-0.001065
2016-07-08,0.013294,0.023323,0.016170
2016-07-11,0.004897,0.010157,0.003983
2016-07-12,0.003282,0.011734,0.008793
2016-07-13,0.002630,0.001417,0.003076
2016-07-14,0.004724,0.010954,0.005956
2016-07-15,-0.002488,0.000135,0.000581
2016-07-18,0.002282,0.003615,0.001377
2016-07-19,0.009978,0.002644,0.000439
2016-07-20,0.003731,0.002996,0.004109
2016-07-21,-0.005976,-0.004867,-0.003763
2016-07-22,0.007652,0.009183,0.003678
2016-07-25,-0.001699,0.002584,-0.002600
2016-07-26,0.002085,0.011703,0.002424
2016-07-27,0.005309,0.007694,-0.000312
2016-07-28,0.003924,0.005403,0.000768
2016-07-29,0.006585,0.007169,0.002566
2016-08-01,0.000698,-0.011912,-0.003828
2016-08-02,-0.006463,-0.002684,-0.003874
2016-08-03,0.000481,0.006030,0.003717
2016-08-04,0.005665,0.003365,0.001420
2016-08-05,0.008144,0.010516,0.007075
2016-08-08,0.000284,0.005987,0.001421
2016-08-09,0.001150,0.002074,0.001053
2016-08-10,-0.001927,-0.006874,-0.002968
2016-08-11,0.006497,0.009308,0.004246
2016-08-12,0.013025,0.017387,0.003991
2016-08-15,-0.002694,0.004338,0.003252
2016-08-16,-0.006937,-0.003458,-0.002879
2016-08-17,-0.003430,-0.003952,0.000169
2016-08-18,0.003425,0.006883,0.001563
2016-08-19,0.000542,-0.003121,-0.000708
2016-08-22,-0.000342,0.000505,-0.000657
2016-08-23,0.003502,0.001725,0.002381
2016-08-24,-0.010374,-0.004266,-0.004801
2016-08-25,-0.006229,-0.003209,-0.000975
2016-08-26,-0.000418,-0.000446,-0.003455
2016-08-29,0.003445,0.004106,0.005312
2016-08-30,-0.004132,0.000532,-0.001828
2016-08-31,-0.003847,-0.001016,-0.002189
2016-09-01,0.006389,0.008104,0.001811
2016-09-02,0.002906,0.001946,0.004260
2016-09-06,0.002270,0.004057,0.002489
2016-09-07,-0.003040,0.001928,-0.000633
2016-09-08,-0.000468,-0.005483,-0.002162
2016-09-09,-0.028955,-0.032261,-0.025282
2016-09-12,0.015546,0.019168,0.014662
2016-09-13,-0.013491,-0.008343,-0.013152
2016-09-14,0.004046,0.012274,0.003291
2016-09-15,0.017516,0.021996,0.012961
2016-09-16,0.005699,0.000884,-0.002539
2016-09-19,0.002810,0.001507,-0.000080
2016-09-20,-0.002815,-0.002518,-0.000983
2016-09-21,0.017676,0.012438,0.009902
2016-09-22,0.007319,0.006979,0.007127
2016-09-23,-0.003257,-0.009620,-0.006700
2016-09-26,-0.006884,-0.002385,-0.007428
2016-09-27,0.013297,0.010456,0.008220
2016-09-28,0.002765,0.016240,0.008774
2016-09-29,-0.008919,-0.003043,-0.008133
2016-09-30,0.008520,0.012503,0.009096
2016-10-03,-0.003431,-0.004268,-0.003912
2016-10-04,-0.002695,0.000405,-0.004731
2016-10-05,-0.000579,0.006517,0.004243
2016-10-06,-0.005600,-0.001255,-0.000440
2016-10-07,-0.000736,0.003419,-0.006197
2016-10-10,0.007148,0.004045,0.004703
2016-10-11,-0.015810,-0.008044,-0.010011
2016-10-12,0.003733,0.004261,0.003394
2016-10-13,-0.004661,-0.007848,-0.002383
2016-10-14,0.001611,0.007505,0.002639
2016-10-17,0.000754,-0.004931,-0.001849
2016-10-18,0.016000,0.010745,0.008139
2016-10-19,-0.000766,0.000686,0.002392
2016-10-20,0.006368,0.003138,-0.001102
2016-10-21,0.000436,-0.000606,-0.000068
2016-10-24,0.014336,0.015633,0.006457
2016-10-25,0.003518,0.008895,0.000750
2016-10-26,-0.004004,-0.000139,-0.001707
2016-10-27,-0.006490,-0.008503,-0.005533
2016-10-28,-0.004985,-0.001260,-0.001968
2016-10-31,0.006382,0.004394,0.001609
2016-11-01,-0.015457,-0.012952,-0.009442
2016-11-02,-0.004729,-0.008850,-0.006478
2016-11-03,-0.006845,-0.002439,-0.003500
2016-11-04,-0.003488,0.002431,-0.003108
2016-11-07,0.031012,0.025079,0.024506
2016-11-08,0.002869,0.005142,0.004283
2016-11-09,-0.004356,0.017883,0.008639
2016-11-10,-0.010032,-0.006476,-0.003027
2016-11-11,0.064387,0.060475,0.015793
2016-11-14,-0.008605,-0.013817,0.000436
2016-11-15,0.011318,0.018965,0.009043
2016-11-16,0.018472,0.013004,0.001805
2016-11-17,0.003607,-0.001344,0.001606
2016-11-18,0.000220,0.002776,-0.001165
2016-11-21,0.002389,0.005278,0.005496
2016-11-22,0.002560,0.010276,0.004454
2016-11-23,0.001621,0.012218,0.004906
2016-11-25,0.001934,0.002350,0.002757
2016-11-28,-0.001914,-0.002072,-0.001432
2016-11-29,0.007524,-0.006897,0.003893
2016-11-30,-0.006277,-0.000521,-0.001277
2016-12-01,-0.013980,-0.004104,-0.002647
2016-12-02,0.003028,-0.000389,-0.000996
2016-12-05,0.008730,0.014549,0.007012
2016-12-06,0.003858,0.010284,0.003501
2016-12-07,0.015577,0.011894,0.016710
2016-12-08,-0.004859,0.000544,-0.000564
2016-12-09,0.000983,0.000459,0.005950
2016-12-12,-0.000991,-0.003268,0.000934
2016-12-13,0.009826,0.009809,0.007521
2016-12-14,0.006680,0.010195,-0.005872
2016-12-15,0.008314,0.011777,0.006626
2016-12-16,0.012370,0.002498,0.001042
2016-12-19,0.002530,0.006113,0.003183
2016-12-20,0.008098,0.012929,0.003102
2016-12-21,-0.000977,-0.001578,-0.002069
2016-12-22,0.003345,0.004984,0.000991
2016-12-23,0.008099,0.008431,0.003302
2016-12-27,0.017195,0.016890,0.005741
2016-12-28,-0.023158,-0.021491,-0.011354
2016-12-29,0.006854,0.004468,0.002203
2016-12-30,-0.012895,-0.011733,-0.005010
2017-01-03,-0.006517,-0.005426,0.003412
2017-01-04,0.008192,0.006949,0.002015
2017-01-05,-0.003970,-0.007675,-0.002851
2017-01-06,0.004440,0.006296,0.003659
2017-01-09,0.007719,0.004504,-0.002010
2017-01-10,-0.005877,-0.001067,-0.003237
2017-01-11,-0.004519,0.002517,0.002335
2017-01-12,-0.003475,-0.006979,-0.003141
2017-01-13,-0.001853,0.001963,0.000078
2017-01-17,-0.006960,-0.011904,-0.004724
2017-01-18,0.000280,0.004877,-0.000217
2017-01-19,0.005325,0.002678,-0.002077
2017-01-20,-0.002385,0.009084,0.005416
2017-01-23,0.003756,0.001397,-0.000536
2017-01-24,0.000969,0.013824,0.001732
2017-01-25,0.004655,0.007222,0.006307
2017-01-26,0.003382,0.002704,-0.000275
2017-01-27,0.005609,0.007566,0.002933
2017-01-30,-0.008600,-0.012312,-0.007177
2017-01-31,-0.002658,-0.006277,-0.005352
2017-02-01,0.017115,0.003901,0.002850
2017-02-02,-0.000012,0.004904,-0.000720
2017-02-03,0.001267,0.017421,0.008525
2017-02-06,0.004955,-0.003356,-0.001833
2017-02-07,0.005330,-0.001041,0.001491
2017-02-08,-0.001081,0.001729,-0.000344
2017-02-09,-0.002082,0.003326,0.003381
2017-02-10,-0.004686,0.001285,0.001817
2017-02-13,-0.006301,-0.007787,0.003997
2017-02-14,0.005507,0.002407,0.002581
2017-02-15,0.004073,-0.001716,0.005081
2017-02-16,-0.002683,0.000904,-0.000114
2017-02-17,-0.007505,0.004656,-0.000274
2017-02-21,0.015830,0.012279,0.007355
2017-02-22,-0.000281,-0.001627,-0.000726
2017-02-23,-0.017493,-0.014312,-0.004628
2017-02-24,0.006483,0.001455,0.000996
2017-02-27,0.009596,0.007005,0.004415
2017-02-28,-0.007447,-0.010403,-0.003624
2017-03-01,0.015670,0.013271,0.014488
2017-03-02,-0.013053,-0.012260,-0.009533
2017-03-03,0.001625,0.000449,0.001209
2017-03-06,-0.002227,-0.003841,-0.002107
2017-03-07,0.002468,0.001513,-0.000385
2017-03-08,0.000165,-0.002042,-0.004225
2017-03-09,0.003380,0.001836,-0.001544
2017-03-10,0.005467,0.003504,0.003260
2017-03-13,0.008006,0.008022,0.002699
2017-03-14,-0.001541,-0.001054,-0.002594
2017-03-15,0.011680,0.008160,0.010569
2017-03-16,0.001535,0.003571,-0.000690
2017-03-17,0.001199,0.001633,-0.000106
2017-03-20,0.006839,0.010164,0.003470
2017-03-21,-0.013830,-0.015301,-0.013286
2017-03-22,0.004604,0.004905,0.000564
2017-03-23,-0.006370,-0.003955,-0.001354
2017-03-24,-0.000682,-0.001786,-0.002834
2017-03-27,0.002184,0.000737,-0.001927
2017-03-28,0.003675,0.006090,0.007207
2017-03-29,-0.004842,-0.001918,-0.001606
2017-03-30,0.006871,0.004819,0.005680
2017-03-31,-0.003503,-0.003502,-0.004052
2017-04-03,0.001237,-0.000395,-0.000442
2017-04-04,-0.017270,0.001577,-0.000808
2017-04-05,-0.002344,-0.001211,-0.003186
2017-04-06,0.001815,0.005458,0.003662
2017-04-07,-0.000809,0.000641,-0.000453
2017-04-10,-0.008615,0.002922,0.000425
2017-04-11,-0.001213,0.000613,-0.000476
2017-04-12,-0.000182,-0.008118,-0.002241
2017-04-13,-0.007763,-0.008519,-0.008223
2017-04-17,0.015905,0.011158,0.010047
2017-04-18,-0.005577,0.004000,-0.005309
2017-04-19,0.000004,-0.003145,-0.004196
2017-04-20,0.011185,0.010771,0.007997
2017-04-21,0.000581,0.005247,-0.001505
2017-04-24,0.009741,0.015068,0.013999
2017-04-25,0.009292,0.020464,0.010902
2017-04-26,-0.002409,0.002885,-0.001312
2017-04-27,0.004992,-0.005185,-0.001132
2017-04-28,-0.003368,0.001797,-0.003169
