Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2016-10-31,1.446258,1.382476,1.233237,1.200143
2016-11-01,1.424719,1.360024,1.221593,1.189394
2016-11-02,1.417154,1.348961,1.213679,1.181772
2016-11-03,1.407642,1.342316,1.209432,1.178053
2016-11-04,1.402494,1.342143,1.205673,1.174093
2016-11-07,1.443798,1.374197,1.235219,1.201075
2016-11-08,1.448055,1.381136,1.240510,1.206774
2016-11-09,1.440138,1.399457,1.251227,1.214094
2016-11-10,1.421631,1.382236,1.247441,1.206685
2016-11-11,1.494253,1.455383,1.267142,1.219778
2016-11-14,1.482344,1.439511,1.267694,1.219798
2016-11-15,1.498804,1.462226,1.279158,1.230555
2016-11-16,1.524103,1.484028,1.281467,1.232173
2016-11-17,1.530150,1.485230,1.283525,1.233072
2016-11-18,1.531329,1.489719,1.282029,1.231138
2016-11-21,1.535801,1.497801,1.289075,1.238140
2016-11-22,1.539656,1.510878,1.294817,1.243458
2016-11-23,1.540176,1.523512,1.301170,1.249235
2016-11-25,1.543622,1.527742,1.304757,1.253752
2016-11-28,1.542238,1.527991,1.302889,1.252518
2016-11-29,1.553299,1.522595,1.307961,1.256899
2016-11-30,1.542007,1.516582,1.306290,1.252763
2016-12-01,1.521933,1.505348,1.302832,1.249529
2016-12-02,1.526033,1.507216,1.301535,1.249035
2016-12-05,1.539727,1.517312,1.310662,1.256371
2016-12-06,1.544824,1.528370,1.315251,1.260152
2016-12-07,1.569209,1.546384,1.337228,1.280817
2016-12-08,1.563336,1.541964,1.336474,1.279384
2016-12-09,1.567145,1.547732,1.344426,1.288633
2016-12-12,1.568272,1.544211,1.345681,1.291797
2016-12-13,1.582989,1.558761,1.355803,1.300616
2016-12-14,1.587983,1.565650,1.347842,1.290709
2016-12-15,1.599672,1.581904,1.356772,1.298674
2016-12-16,1.616750,1.586553,1.358186,1.300915
2016-12-19,1.622372,1.592181,1.362509,1.304487
2016-12-20,1.633143,1.608377,1.366735,1.306590
2016-12-21,1.630798,1.606759,1.363907,1.303610
2016-12-22,1.635080,1.611689,1.365258,1.305041
2016-12-23,1.645408,1.623712,1.369766,1.308977
2016-12-27,1.668883,1.646831,1.377630,1.314508
2016-12-28,1.635688,1.614517,1.361988,1.301426
2016-12-29,1.645776,1.622348,1.364988,1.304643
2016-12-30,1.628452,1.603139,1.358150,1.298949
2017-01-03,1.621448,1.600236,1.362783,1.304839
2017-01-04,1.633253,1.607930,1.365530,1.306775
2017-01-05,1.628698,1.597021,1.361637,1.304685
2017-01-06,1.635692,1.605234,1.366619,1.307908
2017-01-09,1.645170,1.610955,1.363873,1.303678
2017-01-10,1.635361,1.611737,1.359458,1.298793
2017-01-11,1.629251,1.613392,1.362632,1.301068
2017-01-12,1.624150,1.601809,1.358351,1.298168
2017-01-13,1.621336,1.603997,1.358456,1.297928
2017-01-17,1.611311,1.578652,1.352040,1.294858
2017-01-18,1.612260,1.582560,1.351746,1.293953
2017-01-19,1.617993,1.583778,1.348938,1.290949
2017-01-20,1.615332,1.586956,1.356244,1.299042
2017-01-23,1.620760,1.590776,1.355517,1.297739
2017-01-24,1.619874,1.605329,1.357865,1.297760
2017-01-25,1.627970,1.623192,1.366429,1.304748
