Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2018-11-27,0.010062,0.010858,0.003653,0.005016
2018-11-28,0.026513,0.020762,0.021219,0.018296
2018-11-29,-0.005844,-0.005821,-0.002753,-0.002308
2018-11-30,0.010839,0.010339,0.009899,0.010026
2018-12-03,0.008461,0.003061,0.010754,0.006724
2018-12-04,-0.031577,-0.027819,-0.030583,-0.024715
2018-12-06,0.002704,-0.000327,-0.004112,-0.003794
2018-12-07,-0.029992,-0.025746,-0.023943,-0.020238
2018-12-10,0.006342,0.007045,0.002557,0.001835
2018-12-11,0.000898,-0.001032,-0.000125,0.001759
2018-12-12,-0.001653,-0.005002,0.000851,-0.000750
2018-12-13,0.003458,0.006479,0.004133,0.005131
2018-12-14,-0.027277,-0.013632,-0.018772,-0.019289
2018-12-17,-0.026720,-0.025018,-0.021901,-0.022892
2018-12-18,0.003615,0.008125,0.002642,0.001242
2018-12-19,-0.019350,-0.016541,-0.016363,-0.014505
2018-12-20,-0.017058,-0.014857,-0.015022,-0.014325
2018-12-21,-0.018812,-0.025314,-0.018018,-0.014590
2018-12-24,-0.032708,-0.031439,-0.032903,-0.034240
2018-12-26,0.042182,0.043224,0.041974,0.039314
2018-12-27,0.004697,0.007736,0.008888,0.009846
2018-12-28,0.003030,-0.002750,-0.002484,-0.002938
2018-12-31,0.009626,0.012623,0.008725,0.008682
2019-01-02,-0.002854,-0.005375,0.000219,-0.001709
2019-01-03,-0.030612,-0.030146,-0.026345,-0.022090
2019-01-04,0.031384,0.026385,0.031019,0.027554
2019-01-07,0.012707,-0.001113,0.004542,0.002391
2019-01-08,0.008301,0.014682,0.009046,0.010938
2019-01-09,0.004153,-0.002408,0.001500,-0.001246
2019-01-10,0.011914,0.004131,0.007652,0.007483
2019-01-11,0.005665,0.000080,0.000943,0.001149
2019-01-14,-0.000328,-0.006388,-0.001832,-0.002596
2019-01-15,0.008305,0.013516,0.008246,0.008498
2019-01-16,0.000145,-0.003779,0.006068,0.002967
2019-01-17,0.005479,0.002650,0.006427,0.005136
2019-01-18,0.019583,0.009240,0.015112,0.013790
2019-01-22,-0.016932,-0.010758,-0.014659,-0.011744
2019-01-23,0.003649,0.016708,0.005052,0.007079
2019-01-24,0.006968,-0.008029,-0.000174,-0.002999
2019-01-25,0.008797,0.004254,0.009041,0.006540
2019-01-28,-0.049824,-0.011884,-0.020702,-0.014351
2019-01-29,-0.012782,-0.011286,-0.001748,-0.000853
2019-01-30,0.022403,0.026347,0.018766,0.016638
2019-01-31,0.014315,0.007260,0.007303,0.007680
2019-02-01,0.001620,-0.005044,0.003294,0.004590
2019-02-04,0.005819,0.009377,0.005928,0.004218
2019-02-05,0.001419,0.004885,0.003938,0.003072
2019-02-06,0.002681,-0.003423,-0.001148,-0.001214
2019-02-07,-0.009952,-0.008809,-0.009493,-0.007495
2019-02-08,-0.004176,0.003364,-0.000302,0.000162
2019-02-11,-0.005473,-0.000128,-0.002164,-0.001395
2019-02-12,0.019319,0.014415,0.015834,0.014045
2019-02-13,0.003767,0.002347,0.002868,0.002671
2019-02-14,0.000992,-0.015460,-0.007772,-0.011339
2019-02-15,0.016980,0.013028,0.014637,0.013048
2019-02-19,-0.001329,0.000194,0.000063,0.000510
2019-02-20,0.003038,0.007263,0.004558,0.003512
2019-02-21,-0.003240,0.005031,-0.001066,0.000386
2019-02-22,0.007299,0.006319,0.005877,0.005119
2019-02-25,0.000211,0.002212,0.002565,0.001197
2019-02-26,-0.006972,-0.005526,-0.003457,-0.002786
2019-02-27,-0.013905,0.000499,-0.003192,-0.003184
2019-02-28,-0.011272,-0.002490,-0.005576,-0.004298
2019-03-01,0.003191,0.004645,0.003936,0.003536
2019-03-04,-0.007379,-0.006314,-0.002768,-0.002747
2019-03-05,0.003155,0.002522,-0.000014,0.000340
2019-03-06,-0.007341,-0.010003,-0.006232,-0.005121
2019-03-07,-0.010578,-0.007521,-0.006586,-0.005097
2019-03-08,0.005074,-0.001263,0.000682,-0.000003
2019-03-11,0.025170,0.024492,0.019043,0.017576
2019-03-12,0.006403,0.002467,0.003793,0.003430
2019-03-13,0.015934,0.013668,0.010040,0.009056
2019-03-14,-0.000471,-0.000625,-0.000073,0.000156
2019-03-15,0.007160,0.000352,0.004302,0.003267
2019-03-18,0.002391,0.002825,0.003718,0.002614
2019-03-19,0.005552,0.005722,0.001644,0.000706
2019-03-20,-0.007849,-0.008019,-0.004966,-0.004056
2019-03-21,0.012713,0.010915,0.010793,0.008923
2019-03-22,-0.025139,-0.011708,-0.017020,-0.013217
2019-03-25,-0.004410,0.001336,-0.001762,-0.001014
2019-03-26,0.006063,0.005566,0.007500,0.007983
2019-03-27,-0.006286,-0.002761,-0.003004,-0.002672
2019-03-28,0.007049,0.000766,0.003881,0.002720
2019-03-29,0.009226,0.011919,0.007533,0.006636
2019-04-01,0.008893,0.011270,0.009151,0.006787
2019-04-02,0.003472,0.001562,0.001099,0.000268
2019-04-03,0.008116,0.004130,0.004683,0.003039
2019-04-04,0.000555,0.003571,0.002607,0.002472
2019-04-05,0.004810,0.002786,0.003669,0.003209
2019-04-08,0.001700,0.001505,0.002826,0.002999
2019-04-09,-0.006197,-0.008664,-0.007228,-0.006072
2019-04-10,0.005847,0.004393,0.002698,0.001785
2019-04-11,-0.007651,-0.006707,-0.002258,-0.002228
2019-04-12,-0.000922,0.000519,0.003620,0.003019
2019-04-15,-0.002112,-0.004366,-0.003570,-0.001552
2019-04-16,-0.005753,-0.003201,0.001849,0.001103
2019-04-17,0.000371,0.003735,0.003585,0.002504
2019-04-18,0.008531,0.006654,0.005643,0.005803
2019-04-22,0.005874,0.001586,0.002359,0.002324
2019-04-23,0.009599,0.001400,0.005400,0.004287
2019-04-24,0.002626,-0.007362,-0.005123,-0.004222
2019-04-25,0.002868,-0.002551,-0.002303,-0.002446
2019-04-26,0.002341,0.014425,0.005119,0.007217
2019-04-29,0.001257,0.002425,0.001022,0.000213
2019-04-30,0.003471,0.001470,0.004321,0.005411
2019-05-01,-0.002772,-0.008832,-0.004607,-0.005339
2019-05-02,-0.003143,-0.005824,-0.002326,-0.002082
2019-05-03,0.007625,0.007041,0.008101,0.007315
2019-05-06,-0.004582,0.000292,-0.005151,-0.004240
2019-05-07,-0.021255,-0.014517,-0.017558,-0.015687
2019-05-08,0.000549,-0.000715,-0.000386,-0.000237
2019-05-09,-0.004348,-0.004226,-0.005298,-0.004866
2019-05-10,0.005953,0.008232,0.008182,0.009501
2019-05-13,-0.025286,-0.016418,-0.022503,-0.017770
2019-05-14,0.006585,0.001429,0.005591,0.004130
2019-05-15,0.003742,0.002963,0.003589,0.004618
2019-05-16,0.011299,0.004222,0.009556,0.009865
2019-05-17,-0.005186,-0.004374,-0.004424,-0.002768
2019-05-20,-0.008957,0.001272,-0.006143,-0.004364
2019-05-21,0.009555,0.010468,0.008302,0.006443
2019-05-22,-0.004779,-0.005667,-0.003829,-0.001821
2019-05-23,-0.013002,-0.011252,-0.011390,-0.009247
2019-05-24,-0.002429,0.000840,0.001070,0.001217
2019-05-28,-0.011473,-0.016828,-0.013105,-0.013486
2019-05-29,-0.008979,-0.005616,-0.009384,-0.009711
2019-05-30,0.000562,-0.000043,0.000782,0.001121
2019-05-31,-0.012257,-0.016957,-0.015289,-0.015072
2019-06-03,-0.002735,0.012184,0.005901,0.008538
2019-06-04,0.020769,0.010557,0.020166,0.016452
2019-06-05,0.014204,0.010618,0.008730,0.010083
2019-06-06,0.008538,0.008571,0.010323,0.010183
2019-06-07,0.011573,0.007768,0.009078,0.008179
2019-06-10,0.006486,-0.000508,0.005042,0.002908
2019-06-11,0.000631,0.004408,0.004228,0.003818
2019-06-12,-0.004026,0.002319,-0.002856,-0.000596
2019-06-13,0.007110,0.005745,0.004520,0.004205
2019-06-14,0.000478,0.000640,-0.000941,0.000316
2019-06-17,0.001641,0.000891,-0.000622,-0.001286
2019-06-18,0.007964,0.003759,0.011339,0.007432
2019-06-19,0.004647,0.003546,0.002075,0.002755
2019-06-20,0.004882,0.009634,0.007442,0.007247
2019-06-21,-0.001483,-0.000203,-0.001125,-0.000639
2019-06-24,-0.001564,0.000853,0.001771,0.002031
2019-06-25,-0.012432,-0.005196,-0.007623,-0.006725
2019-06-26,-0.005076,-0.008762,-0.000913,-0.004920
2019-06-27,0.007029,0.001022,0.003507,0.002476
2019-06-28,0.004436,0.002407,0.003926,0.002919
2019-07-01,0.008846,0.000642,0.006704,0.006004
2019-07-02,0.005886,0.001931,0.002873,0.004903
2019-07-03,0.006439,0.009837,0.006145,0.006914
2019-07-05,-0.001625,-0.004025,-0.002409,-0.002257
2019-07-08,-0.003280,0.001818,-0.004151,-0.002905
2019-07-09,-0.000831,-0.004302,-0.001731,-0.002659
2019-07-10,0.005538,0.002833,0.003797,0.003998
2019-07-11,0.005515,0.007210,0.007755,0.005836
2019-07-12,0.004275,0.001741,0.004695,0.003018
2019-07-15,-0.001688,0.002185,-0.000810,-0.000619
2019-07-16,0.001480,-0.007158,-0.001206,-0.001157
2019-07-17,-0.002230,-0.007126,-0.005592,-0.005317
2019-07-18,0.003588,-0.004019,0.002634,0.002420
2019-07-19,-0.008542,-0.002045,-0.006780,-0.007634
2019-07-22,0.007123,-0.005276,0.001775,0.000207
2019-07-23,0.010528,0.002751,0.012915,0.012690
2019-07-24,-0.001959,-0.010990,-0.003558,-0.003694
2019-07-25,-0.009052,0.004901,-0.004988,-0.004296
2019-07-26,0.008363,0.002570,0.006492,0.007606
2019-07-29,0.001048,0.010241,0.003472,0.003921
2019-07-30,-0.001156,0.003214,-0.001671,-0.000918
2019-07-31,-0.016432,-0.015860,-0.015227,-0.015432
2019-08-01,-0.008111,-0.008488,-0.013482,-0.011981
2019-08-02,-0.005832,-0.003348,-0.006637,-0.004603
2019-08-05,-0.030019,-0.009683,-0.025848,-0.023060
2019-08-06,0.012103,0.003211,0.009935,0.009531
2019-08-07,0.000259,0.000138,0.000796,0.001357
2019-08-08,0.018013,0.014477,0.016182,0.015625
2019-08-09,-0.004739,-0.005366,-0.006799,-0.005603
2019-08-12,-0.011421,-0.004525,-0.010314,-0.008915
2019-08-13,0.017638,0.011351,0.016037,0.014438
2019-08-14,-0.028227,-0.027457,-0.028141,-0.025870
2019-08-15,0.004107,0.003691,0.002917,0.004431
2019-08-16,0.018523,0.010369,0.017562,0.015188
2019-08-19,0.011942,0.007083,0.013187,0.010851
2019-08-20,-0.011202,-0.010679,-0.011374,-0.011683
2019-08-21,0.006268,0.006165,0.006965,0.006240
2019-08-22,-0.002555,-0.004505,-0.000990,-0.000645
2019-08-23,-0.025965,-0.021608,-0.027904,-0.025609
2019-08-26,0.011693,0.007590,0.010479,0.010474
2019-08-27,-0.006318,-0.000519,-0.004912,-0.003008
2019-08-28,0.007087,0.005459,0.007256,0.007535
2019-08-29,0.014204,0.006793,0.013882,0.011194
2019-08-30,0.001477,0.004118,0.003113,0.002573
2019-09-03,-0.004847,-0.001651,-0.006928,-0.004558
2019-09-04,0.008957,0.003895,0.010190,0.009041
2019-09-05,0.009613,0.006231,0.013603,0.009389
2019-09-06,-0.000546,0.001590,0.001478,0.002097
2019-09-09,0.001441,0.000274,0.002196,-0.000047
2019-09-10,-0.003836,0.005728,0.005880,0.004619
2019-09-11,0.005197,0.008780,0.008071,0.007610
2019-09-12,0.006753,-0.001609,0.002486,0.003099
2019-09-13,0.002948,0.003774,0.001060,0.000765
2019-09-16,-0.004589,-0.002437,-0.005159,-0.005301
2019-09-17,0.005180,0.000251,0.002752,0.003344
2019-09-18,0.001827,-0.000839,0.001017,0.001080
2019-09-19,0.004187,0.000431,-0.000967,-0.000061
2019-09-20,-0.005740,0.001019,-0.004736,-0.003132
2019-09-23,0.000013,-0.001335,0.000195,0.000088
2019-09-24,-0.008023,-0.006158,-0.008957,-0.007135
2019-09-25,0.005207,-0.002891,0.005321,0.003194
2019-09-26,-0.001247,-0.008187,-0.003215,-0.002459
2019-09-27,-0.003464,0.000698,-0.002662,-0.001482
2019-09-30,0.004185,0.001668,0.003464,0.002704
2019-10-01,-0.010800,-0.004538,-0.012072,-0.010949
2019-10-02,-0.017519,-0.012183,-0.015644,-0.015736
2019-10-03,0.007269,0.005490,0.006854,0.005768
2019-10-04,0.016143,0.015768,0.014754,0.015083
2019-10-07,-0.004076,-0.006029,-0.001790,-0.002654
2019-10-08,-0.014191,-0.010092,-0.016186,-0.014712
2019-10-09,0.010378,0.003802,0.007424,0.006179
2019-10-10,0.007236,0.002684,0.009618,0.008104
2019-10-11,0.005759,-0.000518,0.011523,0.008867
2019-10-14,-0.001493,-0.002620,-0.001426,-0.001921
2019-10-15,0.012503,0.018756,0.017374,0.015033
2019-10-16,-0.001680,-0.000919,-0.001886,-0.001146
2019-10-17,0.001329,0.007400,0.005221,0.005215
2019-10-18,0.000456,-0.002302,-0.004810,-0.003577
2019-10-21,0.011592,0.003577,0.009425,0.007584
2019-10-22,0.003266,0.010396,0.002872,0.003585
2019-10-23,0.007540,0.006455,0.006659,0.006934
2019-10-24,0.006571,-0.003242,-0.000488,-0.000877
2019-10-25,-0.000776,-0.006030,0.006586,0.002715
2019-10-28,-0.001570,-0.006686,0.001879,-0.000019
2019-10-29,-0.001289,0.004582,-0.000315,0.000578
2019-10-30,0.006222,0.010121,0.004728,0.006133
2019-10-31,-0.001684,-0.001490,-0.004193,-0.003414
2019-11-01,0.005964,0.001739,0.009984,0.007193
2019-11-04,-0.002515,-0.004499,0.005199,0.001281
2019-11-05,-0.004835,-0.004126,-0.002498,-0.002955
2019-11-06,0.005843,0.004414,0.001279,0.002778
2019-11-07,0.003340,0.001661,0.006045,0.004880
2019-11-08,0.003124,-0.007106,0.000219,-0.000600
2019-11-11,-0.000882,-0.002247,-0.002998,-0.003199
2019-11-12,-0.000590,-0.005537,-0.000321,-0.000933
2019-11-13,0.004812,0.006173,0.001251,0.002546
2019-11-14,0.004002,0.002146,0.000775,0.000907
2019-11-15,0.010347,0.002725,0.008905,0.009515
2019-11-18,0.007586,0.004277,0.003658,0.003050
2019-11-19,0.001716,-0.000766,-0.001738,-0.000895
2019-11-20,-0.000294,0.004311,-0.001190,-0.000559
2019-11-21,-0.004076,-0.000560,0.000508,-0.000077
2019-11-22,0.000555,-0.000445,0.001758,0.001609
2019-11-25,0.008267,0.000906,0.008707,0.006046
2019-11-26,0.005575,0.008622,0.001872,0.003828
2019-11-27,0.001647,0.000251,0.002366,0.001975
2019-11-29,-0.003601,-0.003375,-0.003329,-0.002878
2019-12-02,-0.008226,-0.003804,-0.009645,-0.007317
2019-12-03,-0.003211,-0.001922,-0.006301,-0.004620
2019-12-04,0.008302,0.009028,0.008921,0.009164
2019-12-05,0.004915,0.004331,0.003513,0.003199
2019-12-06,0.006698,0.006086,0.010119,0.008524
2019-12-09,-0.003313,-0.003929,-0.003374,-0.003045
2019-12-10,-0.000382,-0.000547,-0.000657,-0.001337
2019-12-11,0.000387,0.000181,0.003202,0.002386
2019-12-12,0.004800,0.001355,0.011229,0.009100
2019-12-13,0.004242,0.002902,-0.000922,-0.000778
2019-12-16,0.006610,0.004812,0.005884,0.005373
2019-12-17,-0.003561,-0.000619,0.001980,0.001260
2019-12-18,-0.000773,-0.005248,-0.001933,-0.002918
2019-12-19,0.003145,0.002315,0.003629,0.003553
2019-12-20,0.004049,0.007980,0.006665,0.006820
2019-12-23,0.001782,-0.000629,0.000978,0.000217
2019-12-24,0.001273,0.000163,-0.000754,-0.000773
2019-12-26,0.007824,0.006562,0.005110,0.004566
2019-12-27,0.002327,0.003759,0.000182,0.001042
2019-12-30,-0.004007,-0.002606,-0.004818,-0.004487
2019-12-31,0.003563,0.003807,0.003843,0.003518
2020-01-02,0.002458,-0.000541,0.006691,0.003787
2020-01-03,-0.008337,-0.004985,-0.010415,-0.009489
2020-01-06,0.001935,-0.002145,0.001324,0.000833
2020-01-07,-0.005532,-0.006672,-0.004181,-0.004819
2020-01-08,0.011731,0.002319,0.006132,0.005325
2020-01-09,0.009448,0.005398,0.007319,0.007038
2020-01-10,0.001086,0.000712,-0.000944,-0.000568
2020-01-13,0.010752,0.012125,0.009717,0.008815
2020-01-14,-0.006743,-0.004206,-0.003567,-0.002951
2020-01-15,0.009136,0.006486,0.003321,0.004770
2020-01-16,0.010705,0.006392,0.009437,0.008329
2020-01-17,0.005284,0.005430,0.003857,0.003883
2020-01-21,-0.000967,-0.000459,-0.004418,-0.003126
2020-01-22,-0.002890,-0.003066,-0.002406,-0.002092
2020-01-23,0.003092,0.002427,0.001087,0.000893
2020-01-24,-0.003726,-0.004204,-0.008166,-0.006936
2020-01-27,-0.016533,-0.008804,-0.017363,-0.014290
2020-01-28,0.013222,0.006406,0.011469,0.009226
2020-01-29,0.006404,-0.003549,-0.001254,-0.001751
2020-01-30,0.006042,0.007913,0.006939,0.007466
2020-01-31,-0.026095,-0.018988,-0.024748,-0.022204
2020-02-03,0.004978,-0.009561,0.001484,0.000099
2020-02-04,0.019823,0.006901,0.016030,0.013567
2020-02-05,0.004172,0.020622,0.015353,0.014534
2020-02-06,0.007493,-0.002150,0.001193,0.000691
2020-02-07,-0.004035,-0.004027,-0.007568,-0.006026
2020-02-10,0.011105,0.001404,0.007446,0.005911
2020-02-11,-0.004224,-0.002573,0.000820,-0.000772
2020-02-12,0.007032,0.005111,0.008674,0.006368
2020-02-13,-0.000154,0.001559,-0.000309,0.000620
2020-02-14,0.006098,0.000112,0.004952,0.003426
2020-02-18,-0.001804,-0.008422,-0.003764,-0.004720
2020-02-19,0.003712,0.006531,0.009184,0.006842
2020-02-20,-0.002549,-0.000691,-0.004999,-0.003350
2020-02-21,-0.010010,-0.003310,-0.008808,-0.005544
2020-02-24,-0.038548,-0.030856,-0.037283,-0.034025
2020-02-25,-0.028554,-0.030525,-0.031490,-0.029602
2020-02-26,0.003157,-0.007263,-0.000412,-0.002012
2020-02-27,-0.057716,-0.047990,-0.048926,-0.047991
2020-02-28,-0.006967,-0.001239,-0.002679,-0.007043
2020-03-02,0.054839,0.047271,0.046534,0.047160
2020-03-03,-0.017434,-0.021875,-0.026137,-0.023520
2020-03-04,0.050553,0.044380,0.047225,0.047743
2020-03-05,-0.036635,-0.034085,-0.035006,-0.033584
2020-03-06,-0.028274,-0.024801,-0.021420,-0.020350
2020-03-09,-0.077744,-0.079293,-0.082540,-0.076613
2020-03-10,0.044824,0.038716,0.043634,0.040778
2020-03-11,-0.044062,-0.050931,-0.048038,-0.048116
2020-03-12,-0.091094,-0.089354,-0.096621,-0.093085
2020-03-13,0.099551,0.077046,0.097952,0.092600
2020-03-16,-0.137697,-0.096316,-0.118989,-0.109966
2020-03-17,0.063162,0.065945,0.059288,0.058993
2020-03-18,-0.045036,-0.054562,-0.056321,-0.052283
2020-03-19,-0.025640,-0.025749,-0.004582,-0.013799
2020-03-20,-0.046661,-0.055553,-0.051668,-0.052912
2020-03-23,-0.011146,-0.038984,-0.031181,-0.033726
2020-03-24,0.089461,0.078927,0.095379,0.086567
2020-03-25,0.015316,0.025741,0.020230,0.020952
2020-03-26,0.061637,0.060384,0.060535,0.061579
2020-03-27,-0.026697,-0.024169,-0.032469,-0.029057
